id,text,irony,sarcasm,topic,lemmatized_text,cleaned_text,cleaned_text_mention_hashtag,sentiment,emotion
5.317522781524624e+17,@AlfonsoHMolina @fmdigitale @MiurSocial ..e che la forza sia con Te! #labuonascuola,1.0,0.0,TW-BS,@AlfonsoHMolina @fmdigitale @MiurSocial forza te #labuonascuola,@alfonsohmolina @fmdigitale @miursocial forza te #labuonascuola,@mention @mention @mention forza te @hashtag,positive,joy
8.217221155272948e+17,@alfonso_berardi forse stanno cercando lavoro ai migranti. Tenete duro fratelli L'itayper bene è con voi!!!!,1.0,1.0,HSC,@alfonso berardi forse cercare lavoro migrare tenere duro fratello itayper bene,@alfonso berardi forse cercando lavoro migranti tenete duro fratelli itayper bene,@mention forse cercando lavoro migranti tenete duro fratelli itayper bene,negative,anger
5.119992231147725e+17,@alexcorlazzoli @fattoquotidiano e vogliono fare #labuonascuola non avendo i soldi per le connessioni internet. Figuratevi per i dicenti,0.0,0.0,TW-BS,@alexcorlazzoli @fattoquotidiano volere #labuonascuola soldo connessione internet figurare dire,@alexcorlazzoli @fattoquotidiano vogliono #labuonascuola soldi connessioni internet figuratevi dicenti,@mention @mention vogliono @hashtag soldi connessioni internet figuratevi dicenti,negative,anger
5.88983928121389e+17,"@alessandr_russ @Anninacio Forza Salvini,se continuiamo ad essere invasi da questi immigrati c'è la facciamo!",1.0,1.0,HSC,@alessandr russ @Anninacio Forza Salvini continuare invadere immigrato,@alessandr russ @anninacio forza salvini continuiamo invasi immigrati,@mention @mention forza salvini continuiamo invasi immigrati,negative,anger
1.5651021413955174e+17,"@alerizzo_: Governo Monti, professori in Italia, scolaretti in Europa(#Santanché). Sarà un po' meglio di puttanieri nel mondo? #l'infedele",1.0,0.0,TW-SENTIPOLC,@alerizzo governo Monti professore Italia scolaretto Europa #Santanché po meglio puttanieri mondo #l infedele,@alerizzo governo monti professori italia scolaretti europa #santanché po meglio puttanieri mondo #l infedele,@mention governo monti professori italia scolaretti europa @hashtag po meglio puttanieri mondo @hashtag,negative,anger
5.234127265055376e+17,"@alerinov Sí, rispetto agli #esamidistato dobbiamo a lui lo stop a tutti interni e tutti 100. #labuonascuola #cattivascuola",0.0,0.0,TW-BS,@alerinov Sí rispetto #esamidistato dovere stop interno @number #labuonascuola #cattivascuola,@alerinov sí rispetto #esamidistato dobbiamo stop interni @number #labuonascuola #cattivascuola,@mention sí rispetto @hashtag dobbiamo stop interni @number @hashtag @hashtag,positive,joy
5.119420691377193e+17,@alerinov c'era una volta la buona scuola,1.0,0.0,TW-BS,@alerinov volta buono scuola,@alerinov volta buona scuola,@mention volta buona scuola,positive,joy
5.295618410356613e+17,@alerinov #labuonascuola io faccio campagna perché nessun docente della mia scuola compili il questionario. É comunque una battaglia facile,1.0,0.0,TW-BS,@alerinov #labuonascuola campagna nessun docente scuola compilare questionario comunque battaglia facile,@alerinov #labuonascuola campagna nessun docente scuola compili questionario é comunque battaglia facile,@mention @hashtag campagna nessun docente scuola compili questionario é comunque battaglia facile,negative,anger
5.277893449382707e+17,@alerinov @mauribrage @pantycat  quanto di meglio finora elaborato per smontare #labuonascuola grazie @GiusMorrison  http://t.co/hgCWekzQq4,0.0,0.0,TW-BS,@alerinov @mauribrage @pantycat meglio finora elaborare smontare #labuonascuola grazie @GiusMorrison @url,@alerinov @mauribrage @pantycat meglio finora elaborato smontare #labuonascuola grazie @giusmorrison @url,@mention @mention @mention meglio finora elaborato smontare @hashtag grazie @mention @url,positive,joy
5.2314341665880064e+17,"@alerinov @LouPalanca lavorare anche a 63-64-65-66 anni, #labuonascuola con le badanti per i #Quota96Scuola?????",1.0,0.0,TW-BS,@alerinov @LouPalanca lavorare @number @number @number @number anno #labuonascuola badare #Quota96Scuola,@alerinov @loupalanca lavorare @number @number @number @number anni #labuonascuola badanti #quota96scuola,@mention @mention lavorare @number @number @number @number anni @hashtag badanti @hashtag,positive,joy
5.200824361775392e+17,"@AleMiglioz il fronte della conservazione è agguerrito, ma anche noi lo siamo. #idoneiconcorsone2012 sono per #labuonascuola. Ora o mai più.",0.0,0.0,TW-BS,@AleMiglioz fronte conservazione agguerrire #idoneiconcorsone2012 #labuonascuola ora mai,@alemiglioz fronte conservazione agguerrito #idoneiconcorsone2012 #labuonascuola ora mai,@mention fronte conservazione agguerrito @hashtag @hashtag ora mai,negative,joy
5.19950922206937e+17,@AleMiglioz ci spero anche io :-) #labuonascuola,0.0,0.0,TW-BS,@AleMiglioz sperare #labuonascuola,@alemiglioz spero #labuonascuola,@mention spero @hashtag,positive,joy
1.9261835683732685e+17,@alefer77 @beppe_grillo #Grillo #Piazzapulita #sapevatelo #la7 #Monti Forza Beppeeeeee!,0.0,0.0,TW-SENTIPOLC,@alefer77 @beppe grillo #Grillo #Piazzapulita #sapevatelo #la7 #Monti Forza Beppeeeeee,@alefer77 @beppe grillo #grillo #piazzapulita #sapevatelo #la7 #monti forza beppeeeeee,@mention @mention @hashtag @hashtag @hashtag @hashtag @hashtag forza beppeeeeee,positive,joy
1.3906828702686003e+17,"@AleBiancucci benissimo, ti sei conquistato il posto di sottosegretario alla libera concorrenza nel governo #monti #ungrandegestodicivilta",0.0,0.0,TW-SENTIPOLC,@AleBiancucci benissimo conquistare posto sottosegretario libero concorrenza governo #monti #ungrandegestodicivilta,@alebiancucci benissimo conquistato posto sottosegretario libera concorrenza governo #monti #ungrandegestodicivilta,@mention benissimo conquistato posto sottosegretario libera concorrenza governo @hashtag @hashtag,positive,joy
1.9245882063782707e+17,@AIannamorelli #Grillo 5 stelle è una rivoluzione. Pensate se riesce a convogliare tutti gli incazzati ... sono milioni,0.0,0.0,TW-SENTIPOLC,@AIannamorelli #Grillo @number stella rivoluzione pensare riuscire convogliare incazzare milione,@aiannamorelli #grillo @number stelle rivoluzione pensate riesce convogliare incazzati milioni,@mention @hashtag @number stelle rivoluzione pensate riesce convogliare incazzati milioni,negative,anger
1.3746255615453184e+17,"@agorarai grazie, bel dibattito. Vedremo se ho ragione sul governo Monti...",0.0,0.0,TW-SENTIPOLC,@agorarai grazia bel dibattito vedere ragione governo Monti,@agorarai grazie bel dibattito vedremo ragione governo monti,@mention grazie bel dibattito vedremo ragione governo monti,positive,joy
8.419369288701542e+17,@agorarai grazie ai immigranti 600 mila italiani si prendono la pensione. Pagano 11miliardi di contributi providenziali= 640.000 pensioni,0.0,0.0,HSC,@agorarai grazia immigrante @number mila italiano prendere pensione pagano 11miliardo contributo providenziali @number @number pensione,@agorarai grazie immigranti @number mila italiani prendono pensione pagano 11miliardi contributi providenziali @number @number pensioni,@mention grazie immigranti @number mila italiani prendono pensione pagano 11miliardi contributi providenziali @number @number pensioni,negative,anger
5.093433630161838e+17,@agorarai #protesta10settembre a Montecitorio degli #insegnanti precari sfruttati per #anni nella #scuola e ora disoccupati x #labuonascuola,0.0,0.0,TW-BS,@agorarai #protesta10settembre Montecitorio #insegnanti precario sfruttare #anni #scuola ora disoccupare x #labuonascuola,@agorarai #protesta10settembre montecitorio #insegnanti precari sfruttati #anni #scuola ora disoccupati x #labuonascuola,@mention @hashtag montecitorio @hashtag precari sfruttati @hashtag @hashtag ora disoccupati x @hashtag,negative,anger
8.478592422373498e+17,"@AGiam Sai che ti dico, tornerò in Italia da profugo così non pago afftto e appena arrivato casa, macchine e fighe 😂",1.0,0.0,HSC,@AGiam saio dire tornare Italia profugo così pago afftto appena arrivare casa macchina figa @emoji,@agiam sai dico tornerò italia profugo così pago afftto appena arrivato casa macchine fighe @emoji,@mention sai dico tornerò italia profugo così pago afftto appena arrivato casa macchine fighe @emoji,negative,anger
8.141876580879073e+17,"@Agenzia_Ansa Non solo è un imbecille, è anche teologicamente inadatto;  dovrebbe essere un difensore della cristianità,  non dell'islam.",0.0,0.0,HSC,@Agenzia Ansa solo imbecille teologicamente inadatto dovere difensore cristianità islam,@agenzia ansa solo imbecille teologicamente inadatto dovrebbe difensore cristianità islam,@mention solo imbecille teologicamente inadatto dovrebbe difensore cristianità islam,negative,anger
8.446165261835141e+17,@Agenzia_Ansa Chi depista chi supporta l'invasione sono conniventi dei terroristi islamici e vanno fucilati tutti. https://t.co/pl0ykfFhj0,0.0,0.0,HSC,@Agenzia Ansa depistare supportare invasione connivente terrorista islamico andare fucilare @url,@agenzia ansa depista supporta invasione conniventi terroristi islamici vanno fucilati @url,@mention depista supporta invasione conniventi terroristi islamici vanno fucilati @url,negative,anger
5.3074582397888096e+17,"@Agenzia_Ansa anatomia campestre, è una nuova materia della #labuonascuola",0.0,0.0,TW-BS,@Agenzia Ansa anatomia campestre nuovo materia #labuonascuola,@agenzia ansa anatomia campestre nuova materia #labuonascuola,@mention anatomia campestre nuova materia @hashtag,positive,joy
8.108332691262995e+17,"@Agenzia_Ansa #EdicolaFiore Buon Natale a lui! Gesu' e' qui, non lo uccidiamo ancora una volta per colpa della 'sensibilita' dei musulmani",0.0,0.0,HSC,@Agenzia Ansa #EdicolaFiore buon natale Gesu qui uccidere ancora volta colpa sensibilita musulmano,@agenzia ansa #edicolafiore buon natale gesu qui uccidiamo ancora volta colpa sensibilita musulmani,@mention @hashtag buon natale gesu qui uccidiamo ancora volta colpa sensibilita musulmani,negative,anger
8.294825491897344e+17,"@AFoccardi Il Papa dovrebbe essere la maggior espressione della carità cristiana,chiedetegli quanti profughi ci sono in Vaticano?",1.0,1.0,HSC,@AFoccardi papa dovere grande espressione carità cristiano chiedere profugo Vaticano,@afoccardi papa dovrebbe maggior espressione carità cristiana chiedetegli profughi vaticano,@mention papa dovrebbe maggior espressione carità cristiana chiedetegli profughi vaticano,negative,anger
8.352165359752479e+17,@Adelev13 @matteosalvinim se vedi 2 donne frugare nella spazzatura le sequestri e torturi?Magari dici anche che gli stranieri sono incivili.,1.0,1.0,HSC,@Adelev13 @matteosalvinim vedere @number donna frugare spazzatura sequestri torturare magari dire straniero incivile,@adelev13 @matteosalvinim vedi @number donne frugare spazzatura sequestri torturi magari dici stranieri incivili,@mention @mention vedi @number donne frugare spazzatura sequestri torturi magari dici stranieri incivili,negative,anger
7.93077621319934e+17,"@acs_italia @frafra61_rossi Basta con la propaganda ipocrita, state svendendo Italia e Italiani all'islam. CAZZO! @Nocentrisociali #IoVotoNO",0.0,0.0,HSC,@acs italia @frafra61 rossi bastare propaganda ipocrita svendere Italia italiano islam cazzo @Nocentrisociali #IoVotoNO,@acs italia @frafra61 rossi basta propaganda ipocrita state svendendo italia italiani islam cazzo @nocentrisociali #iovotono,@mention @mention basta propaganda ipocrita state svendendo italia italiani islam cazzo @mention @hashtag,negative,anger
8.06789683355095e+17,"@AcousticGuitar_ Sogni, speranze e paure di una ragazza in un barcone di migranti che si avvicina alla costa https://t.co/uM8zLhnCbB",0.0,0.0,HSC,@AcousticGuitar sogno speranza paura ragazza barcone migrare avvicinare costa @url,@acousticguitar sogni speranze paure ragazza barcone migranti avvicina costa @url,@mention sogni speranze paure ragazza barcone migranti avvicina costa @url,negative,fear
1.3605068794247576e+17,@accentosvedese: comunque tra poco Mario Monti ci farà un culo come una capanna. Mario Capanna Monti (magari),1.0,0.0,TW-SENTIPOLC,@accentosvedese comunque poco Mario Monti culo capanna Mario Capanna Monti magari,@accentosvedese comunque poco mario monti culo capanna mario capanna monti magari,@mention comunque poco mario monti culo capanna mario capanna monti magari,negative,anger
8.283595598865613e+17,@acardi80 @Giusepp87897234 @Inter eeee devi capirlo...con tutti quei stranieri in squadra non sanno nemmeno l'italiano 😂😂,1.0,1.0,HSC,@acardi80 @Giusepp87897234 @Inter eeee dovere capire straniero squadra sapere nemmeno italiano @emoji @emoji,@acardi80 @giusepp87897234 @inter eeee devi capirlo quei stranieri squadra sanno nemmeno italiano @emoji,@mention @mention @mention eeee devi capirlo quei stranieri squadra sanno nemmeno italiano @emoji,positive,anger
8.343035860708844e+17,@a_meluzzi ben fatto le pen e che cavolo basta imposizioni islamiche che imparino i musulmani a rispettr occidente,0.0,0.0,HSC,@a meluzzi ben pen cavolo bastare imposizione islamico imparare musulmano rispettr occidente,@a meluzzi ben fatto pen cavolo basta imposizioni islamiche imparino musulmani rispettr occidente,@mention ben fatto pen cavolo basta imposizioni islamiche imparino musulmani rispettr occidente,negative,anger
8.078702987039827e+17,@a_meluzzi @toni_pescasub @FCoglioni almeno facesse meno danni possibili a Roma ma con la sua politica filo clandestini rom ed assimilati...,1.0,1.0,HSC,@a meluzzi @toni pescasub @FCoglioni almeno meno danno possibile Roma politico filo clandestino rom assimilare,@a meluzzi @toni pescasub @fcoglioni almeno meno danni possibili roma politica filo clandestini rom assimilati,@mention @mention @mention almeno meno danni possibili roma politica filo clandestini rom assimilati,negative,anger
8.271850299734221e+17,"@a_meluzzi @fattoquotidiano finché l'Italia sarà rifugio sicuro del terrorismo non succederà nulla,magari i terroristi sono in hotel gratis",1.0,0.0,HSC,@a meluzzi @fattoquotidiano finché Italia rifugio sicuro terrorismo succedere nulla magari terrorista hotel gratis,@a meluzzi @fattoquotidiano finché italia rifugio sicuro terrorismo succederà nulla magari terroristi hotel gratis,@mention @mention finché italia rifugio sicuro terrorismo succederà nulla magari terroristi hotel gratis,negative,anger
8.351457126314148e+17,@74_pippo non la farei drammatica. Era uno scherzo idiota. La rom sta bene ci sono pure le foto. L'altra continua a rovistare tranquilla,1.0,1.0,HSC,@ @number pippo drammatico scherzo idiota rom bene pure foto altra continuare rovistare tranquillo,@ @number pippo drammatica scherzo idiota rom bene pure foto altra continua rovistare tranquilla,@mention drammatica scherzo idiota rom bene pure foto altra continua rovistare tranquilla,negative,anger
8.169805420172083e+17,@5bc32772e3fb467 @ClaudioDeglinn2 grande anche qd difende a SPADA TRATTA immigrazione selvaggia?  #contentivoi,1.0,1.0,HSC,@5bc32772e3fb467 @ClaudioDeglinn2 grande qd difendere spada trattare immigrazione selvaggio #contentivoi,@5bc32772e3fb467 @claudiodeglinn2 grande qd difende spada tratta immigrazione selvaggia #contentivoi,@mention @mention grande qd difende spada tratta immigrazione selvaggia @hashtag,negative,anger
8.333559698957395e+17,@51fini @OllaPiero @Fabme0801 non vorrei sbagliarmi ma penso alla lista delle attività criminali della #pdfogna manchi solo il terrorismo,1.0,1.0,HSC,@51fini @OllaPiero @Fabme0801 volere sbagliare pensare lista attività criminale #pdfogna manco solo terrorismo,@51fini @ollapiero @fabme0801 vorrei sbagliarmi penso lista attività criminali #pdfogna manchi solo terrorismo,@mention @mention @mention vorrei sbagliarmi penso lista attività criminali @hashtag manchi solo terrorismo,negative,anger
8.430715803391263e+17,"@46Mister @pbecchi per gestire l'immigrazione abbiamo obbedito a Maroni, non so se è stronzo, ma so che ha fatto più danni che altro.",0.0,0.0,HSC,@46Mister @pbecchi gestire immigrazione obbedire Maroni sapere stronzo sapere danno altro,@46mister @pbecchi gestire immigrazione obbedito maroni so stronzo so fatto danni altro,@mention @mention gestire immigrazione obbedito maroni so stronzo so fatto danni altro,negative,anger
1.434252646580306e+17,@3003bigo72 io non odio ne' lei ne' il governo #monti e voglio studiarmi bene i provvedimenti prima di dare giudizi @robertamilano,0.0,0.0,TW-SENTIPOLC,@3003bigo72 odiare governo #monti volere studiare bene provvedimento primo dare giudizio @robertamilano,@3003bigo72 odio governo #monti voglio studiarmi bene provvedimenti prima dare giudizi @robertamilano,@mention odio governo @hashtag voglio studiarmi bene provvedimenti prima dare giudizi @mention,negative,anger
1.930586438753403e+17,@24enrico Prima avevamo un presidente comico; oggi invece un comico che vuole fare presidente #Grillo #Piazzapulita,0.0,0.0,TW-SENTIPOLC,@24enrico prima presidente comico oggi invece comico volere presidente #Grillo #Piazzapulita,@24enrico prima presidente comico oggi invece comico vuole presidente #grillo #piazzapulita,@mention prima presidente comico oggi invece comico vuole presidente @hashtag @hashtag,positive,anger
8.13282919804502e+17,@2016Laurabanca @ElleryQueen64 Ah ecco! non lo sapevo. Tutto quadra. Quelli che si agli immigrati purchè lontani da lui.,1.0,0.0,HSC,@2016Laurabanca @ElleryQueen64 ah ecco sapere quadro immigrato purchè lontano,@2016laurabanca @elleryqueen64 ah ecco sapevo quadra immigrati purchè lontani,@mention @mention ah ecco sapevo quadra immigrati purchè lontani,negative,anger
8.217697201563525e+17,@_sabrina_sweet qualcuno vi dà assistenza ? o sono tutti impegnati con i profughi ?,1.0,1.0,HSC,@ sabrina sweet qualcuno dare assistenza impegnare profugo,@ sabrina sweet qualcuno dà assistenza impegnati profughi,@mention qualcuno dà assistenza impegnati profughi,negative,anger
8.424633262946673e+17,"@_Librandi ma che dici?Mentre pali con i rom,loro ti hanno portato via anche il ...culo.Si,si,trattienili,per portarli nella tua azienda,",1.0,1.0,HSC,@ Librandi dire mentre palio rom portare via culo trattenere portare azienda,@ librandi dici mentre pali rom portato via culo trattienili portarli azienda,@mention dici mentre pali rom portato via culo trattienili portarli azienda,negative,anger
5.073991507540787e+17,[Pensieri] Le abbiamo scorse velocemente le linee che stanno nel 'patto' sulla scuola chiamato #labuonascuola.... http://t.co/NFIP00MAM0,0.0,0.0,TW-BS,pensiero scorrere velocemente linea patto scuola chiamare #labuonascuola @url,pensieri scorse velocemente linee patto scuola chiamato #labuonascuola @url,pensieri scorse velocemente linee patto scuola chiamato @hashtag @url,positive,joy
1.3384903824311091e+17,[News] Mario Monti a capo del Governo tecnico? Come avere un marziano a Roma http://t.co/AXBIpvL7,1.0,1.0,TW-SENTIPOLC,News Mario Monti capo governo tecnico marziano Roma @url,news mario monti capo governo tecnico marziano roma @url,news mario monti capo governo tecnico marziano roma @url,negative,anger
7.905288558366515e+17,[marioafrica]: RT filippobubbico: Il benvenuto dell'Italia a #migranti. Tra oggi e domani 400 arrivi per #corridoi… https://t.co/Ly5wRuL5YA,0.0,0.0,HSC,marioafrica RT filippobubbico benvenuto Italia #migranti oggi domani @number arrivo #corridoi @url,marioafrica rt filippobubbico benvenuto italia #migranti oggi domani @number arrivi #corridoi @url,marioafrica rt filippobubbico benvenuto italia @hashtag oggi domani @number arrivi @hashtag @url,positive,joy
5.210062201537454e+17,[coordinamenta] La buona scuola????? buona perché si mangia? http://t.co/ptAOHnbI7E,1.0,1.0,TW-BS,coordinamentire buono scuola buono mangiare @url,coordinamenta buona scuola buona mangia @url,coordinamenta buona scuola buona mangia @url,positive,joy
5.0709618694448736e+17,[4] Scuola fa carriera: qualità valutazione merito [5] La scuola si aggiorna: formazione e innovazione  #12punti de #labuonascuola,0.0,0.0,TW-BS,@number scuola carriera qualità valutazione merito @number scuola aggiornare formazione innovazione #12punti de #labuonascuola,@number scuola fa carriera qualità valutazione merito @number scuola aggiorna formazione innovazione #12punti de #labuonascuola,@number scuola fa carriera qualità valutazione merito @number scuola aggiorna formazione innovazione @hashtag de @hashtag,positive,joy
1.918348149434696e+17,"(Siete divertenti)Fino a ieri #Grillo e il #M5S non l'avete c..o, ora fa paura, e tutti addosso.",1.0,0.0,TW-SENTIPOLC,divertente fino ieri #Grillo #M5S ora paura addosso,divertenti fino ieri #grillo #m5s ora fa paura addosso,divertenti fino ieri @hashtag @hashtag ora fa paura addosso,negative,fear
5.072061904354304e+17,(...) mobilità di tutti i docenti pag 63 #labuonascuola #Renzi (Perciò se ve la pigliate in quel posto c'è pure scritto...),1.0,0.0,TW-BS,mobilità docente pag @number #labuonascuola #Renzi perciò ve pigliare porre pure scrivere,mobilità docenti pag @number #labuonascuola #renzi perciò ve pigliate quel posto pure scritto,mobilità docenti pag @number @hashtag @hashtag perciò ve pigliate quel posto pure scritto,negative,anger
1.3475957548319128e+17,«Se un dì il professor #Monti / che vien dalla #Bocconi / sbagliasse a fare i conti?» / Saranno lacrimoni! ? #sapevatelo @PiazzapulitaLA7,1.0,0.0,TW-SENTIPOLC,dì professore #Monti vien #Bocconi sbagliare conte lacrimoni #sapevatelo @PiazzapulitaLA7,dì professor #monti vien #bocconi sbagliasse conti lacrimoni #sapevatelo @piazzapulitala7,dì professor @hashtag vien @hashtag sbagliasse conti lacrimoni @hashtag @mention,negative,anger
1.338737811722076e+17,«Pure Gianni Letta ci sta». La tela Pd-Casini sul governo Monti. http://t.co/1CJt5q9X #opencamera,0.0,0.0,TW-SENTIPOLC,pure Gianni Letta tela Pd Casino governo Monti @url #opencamera,pure gianni letta tela pd casini governo monti @url #opencamera,pure gianni letta tela pd casini governo monti @url @hashtag,positive,anger
7.908411201924014e+17,«Non c’è stato alcun incremento di reati rispetto all’aumento della presenza di immigrati» - Il Post https://t.co/MxFUjKhedZ,0.0,0.0,HSC,alcun incremento reato rispettare aumento presenza immigrato Post @url,stato alcun incremento reati rispetto aumento presenza immigrati post @url,stato alcun incremento reati rispetto aumento presenza immigrati post @url,negative,fear
7.863146553796485e+17,«Ecco come si fanno i documenti falsi per i terroristi in Italia» https://t.co/KGYve51UOQ,0.0,0.0,HSC,ecco documento falso terrorista Italia @url,ecco documenti falsi terroristi italia @url,ecco documenti falsi terroristi italia @url,negative,anger
1.9294676209959728e+17,«#Grillo come #Savonarola? Ne ha di strada da fare» #Renzi #m5stour #m5s #pd http://t.co/buzE0kzq,0.0,0.0,TW-SENTIPOLC,#Grillo #Savonarola strada #Renzi #m5stour #m5s #pd @url,#grillo #savonarola strada #renzi #m5stour #m5s #pd @url,@hashtag @hashtag strada @hashtag @hashtag @hashtag @hashtag @url,positive,joy
3.954259524714578e+17,“Vincere non e importante ma e l'unica cosa che conta“ -Gianpiero Boniperti,1.0,0.0,TW-SENTIPOLC,vincere importante unica cosa contare Gianpiero Boniperti,vincere importante unica cosa conta gianpiero boniperti,vincere importante unica cosa conta gianpiero boniperti,positive,joy
5.322137334774702e+17,“Verso una buona scuola?!?”: incontro/dibattito sul progetto di riforma della scuola – 14 novembre:   ... http://t.co/JJsVNQ0ivH,0.0,0.0,TW-BS,verso buono scuola incontro dibattito progetto riforma scuola @number novembre @url,verso buona scuola incontro dibattito progetto riforma scuola @number novembre @url,verso buona scuola incontro dibattito progetto riforma scuola @number novembre @url,positive,fear
5.561141580944056e+17,“Se davvero abbiamo pagato è uno schifo“ ha detto Salvini guardando la laurea di Renzo Bossi. [faro],1.0,0.0,TW-SPINO,davvero pagare schifo dire Salvini guardare laurea Renzo Bossi faro,davvero pagato schifo detto salvini guardando laurea renzo bossi faro,davvero pagato schifo detto salvini guardando laurea renzo bossi faro,negative,anger
5.500099764677754e+17,"“Potrei non opporre veti a un presidente del Pd”, ha detto Berlusconi iscrivendosi al Pd.  [CONTINUA su http://t.co/oDPUtxTqU7]",1.0,1.0,TW-SPINO,potere opporre veto presidente Pd dire Berlusconi iscrivere Pd continuare @url,potrei opporre veti presidente pd detto berlusconi iscrivendosi pd continua @url,potrei opporre veti presidente pd detto berlusconi iscrivendosi pd continua @url,negative,anger
3.955047392550912e+17,"“la felicità non ha prezzo“, la mia sì, costa circa 3,50€ e si chiama Nutella. #nonpuoimancare",1.0,0.0,TW-SENTIPOLC,felicità prezzo sì corre circa @number @number chiamare Nutella #nonpuoimancare,felicità prezzo sì costa circa @number @number chiama nutella #nonpuoimancare,felicità prezzo sì costa circa @number @number chiama nutella @hashtag,positive,joy
5.0711832344921696e+17,"“La buona scuola” di Renzi, pillole di riforma http://t.co/ugUNfd2IIy",0.0,0.0,TW-BS,buono scuola Renzi pillola riforma @url,buona scuola renzi pillole riforma @url,buona scuola renzi pillole riforma @url,negative,anger
5.240905679665971e+17,"“La buona scuola” all'IS ""Ferrari""  - http://t.co/JqgJXCvvP6",0.0,0.0,TW-BS,buono scuola IS Ferrari @url,buona scuola is ferrari @url,buona scuola is ferrari @url,positive,joy
8.496175169094286e+17,“Fermate lo sgombero del campo rom di via Germagnano”: appello alla Corte Europea ... #news #Torino https://t.co/lHpokgXa4X,0.0,0.0,HSC,fermare sgombero campo rom via Germagnano appello corte europeo #news #Torino @url,fermate sgombero campo rom via germagnano appello corte europea #news #torino @url,fermate sgombero campo rom via germagnano appello corte europea @hashtag @hashtag @url,negative,anger
3.932795810602106e+17,"“dovrei ringraziare scooby doo,perchè è grazie a lui se ho imparato che i veri mostri sono le persone.”",1.0,0.0,TW-SENTIPOLC,dovere ringraziare scooby doo perchè grazie imparare vero mostro persona,dovrei ringraziare scooby doo perchè grazie imparato veri mostri persone,dovrei ringraziare scooby doo perchè grazie imparato veri mostri persone,positive,joy
8.020505583412878e+17,"“Basta immigrati”: Londra dice stop, e l'Italia? https://t.co/PD9AJoMlVP",0.0,0.0,HSC,bastare immigrare Londra dire stop Italia @url,basta immigrati londra dice stop italia @url,basta immigrati londra dice stop italia @url,negative,anger
5.278482712390615e+17,“Aboliamo il liceo classico”? Caso mai facciamone un modello http://t.co/fd02wC9Yl9 via @stati_generali #labuonascuola #parliamodiscuola,0.0,0.0,TW-BS,abolire liceo classico caso mai modello @url via @stati generali #labuonascuola #parliamodiscuola,aboliamo liceo classico caso mai facciamone modello @url via @stati generali #labuonascuola #parliamodiscuola,aboliamo liceo classico caso mai facciamone modello @url via @mention @hashtag @hashtag,positive,joy
5.071269595463312e+17,“@zaynsnc: #labuonascuola la scuola buona? AHAHAHAHAHAHAHAAHHAHAHAHAHAHAHAH MEGLIO L'ARENA DEGLI HUNGER GAMES.”,1.0,0.0,TW-BS,@zaynsnc #labuonascuola scuola buono AHAHAHAHAHAHAHAAHHAHAHAHAHAHAHAH meglio ARENA HUNGER game,@zaynsnc #labuonascuola scuola buona ahahahahahahahaahhahahahahahahah meglio arena hunger games,@mention @hashtag scuola buona ahahahahahahahaahhahahahahahahah meglio arena hunger games,positive,joy
1.9305698963346227e+17,“@Taniuzzacalabra: Spieghiamo a #Grillo che la politica non è un teatro...e non si fa spettacolo... #piazzapulita” grazie ai ns politici,0.0,0.0,TW-SENTIPOLC,@Taniuzzacalabra spiegare #Grillo politica teatro spettacolo #piazzapulita grazia ns politico,@taniuzzacalabra spieghiamo #grillo politica teatro fa spettacolo #piazzapulita grazie ns politici,@mention spieghiamo @hashtag politica teatro fa spettacolo @hashtag grazie ns politici,positive,anger
5.1220280948873626e+17,“@paola0071: Ragazzi disabili senza scuola: a Napoli tagliati fondi per attività e inserimento http://t.co/s6gFn6lgiP”. #labuonascuola,0.0,0.0,TW-BS,@paola0071 ragazzo disabile senza scuola Napoli tagliare fondo attività inserimento @url #labuonascuola,@paola0071 ragazzi disabili senza scuola napoli tagliati fondi attività inserimento @url #labuonascuola,@mention ragazzi disabili senza scuola napoli tagliati fondi attività inserimento @url @hashtag,negative,anger
5.745566699438776e+17,“@matteosalvinimi: Gli #immigrati che lavorano bene sono i benvenuti. Quindi #Muntari può tornare a casa sua. #Salvini #Lega Un mito!,1.0,1.0,HSC,@matteosalvinimi #immigrati lavorare bene benvenuto quindi #Muntari potere tornare casa #Salvini #Lega mito,@matteosalvinimi #immigrati lavorano bene benvenuti quindi #muntari può tornare casa #salvini #lega mito,@mention @hashtag lavorano bene benvenuti quindi @hashtag può tornare casa @hashtag @hashtag mito,positive,sadness
5.120159691335475e+17,“@matteorenzi: Oggi inizia il percorso per cambiare la scuola insieme a tutti.  http://t.co/QWnO74bmKT” va portato fino in fondo,0.0,0.0,TW-BS,@matteorenzi oggi iniziare percorso cambiare scuola insieme @url andare portare fino fondo,@matteorenzi oggi inizia percorso cambiare scuola insieme @url va portato fino fondo,@mention oggi inizia percorso cambiare scuola insieme @url va portato fino fondo,positive,joy
5.0714285795077325e+17,"“@matteorenzi: Nostri 12 punti per #labuonascuola. Dal 15 set al 15 nov saremo in ogni scuola!INCIELO, INTERRA,INOGNISCUOLA @simonefurlan1",1.0,0.0,TW-BS,@matteorenzi @number punto #labuonascuola @number set @number nov ogni scuola INCIELO interrare INOGNISCUOLA @simonefurlan1,@matteorenzi @number punti #labuonascuola @number set @number nov ogni scuola incielo interra inogniscuola @simonefurlan1,@mention @number punti @hashtag @number set @number nov ogni scuola incielo interra inogniscuola @mention,positive,joy
